Kanji,Rank,Occurrences,Frequency,Cumulative Frequency
典,548,375148,0.0004371560094653,0.792522070698856
験,549,374857,0.0004368169102331,0.7929588876090892
廃,550,374771,0.0004367166953397,0.7933956043044289
授,551,374563,0.0004364743151325,0.7938320786195615
帯,552,374212,0.0004360652985329,0.7942681439180944
未,553,372530,0.0004341052816651,0.7947022491997595
張,554,371229,0.0004325892400807,0.7951348384398402
係,555,371172,0.0004325228185816,0.7955673612584219
展,556,368591,0.0004295152064913,0.7959968764649132
蔵,557,368358,0.0004292436940477,0.796426120158961
察,558,367598,0.0004283580740599,0.7968544782330209
態,559,367500,0.000428243875693,0.797282722108714
客,560,366543,0.000427128693682,0.7977098508023961
質,561,365317,0.0004257000488069,0.798135550851203
与,562,364169,0.0004243622965095,0.7985599131477126
供,563,362982,0.0004229790979233,0.7989828922456359
丁,564,361953,0.0004217800150713,0.7994046722607073
刊,565,360479,0.0004200623784107,0.7998247346391181
追,566,360379,0.000419945849465,0.8002446804885831
宝,567,359884,0.0004193690311834,0.8006640495197666
闘,568,358604,0.0004178774606776,0.8010819269804442
創,569,357365,0.0004164336670396,0.8014983606474838
浦,570,357140,0.0004161714769116,0.8019145321243955
消,571,356363,0.000415266047003,0.8023297981713985
幸,572,356135,0.0004150003610066,0.8027447985324052
健,573,355457,0.0004142102947543,0.8031590088271596
著,574,354305,0.0004128678812991,0.8035718767084588
提,575,353046,0.0004114007818719,0.8039832774903307
越,576,352976,0.0004113192116099,0.8043945967019406
瀬,577,352836,0.0004111560710858,0.8048057527730264
増,578,351044,0.0004090678723776,0.8052148206454041
池,579,351030,0.0004090515583252,0.8056238722037293
失,580,350685,0.0004086495334623,0.8060325217371918
例,581,349150,0.0004068608141448,0.8064393825513366
辺,582,348145,0.0004056896982399,0.8068450722495766
末,583,344763,0.000401748689294,0.8072468209388707
比,584,344501,0.0004014433834561,0.8076482643223268
興,585,344239,0.0004011380776182,0.808049402399945
残,586,340956,0.0003973124323287,0.8084467148322738
告,587,340764,0.0003970886967528,0.8088438035290266
彦,588,340393,0.000396656374364,0.8092404599033907
丸,589,340032,0.0003962357048698,0.8096366956082605
華,590,339531,0.0003956518948515,0.810032347503112
評,591,338404,0.0003943386136327,0.8104266861167448
勢,592,337490,0.0003932735390684,0.8108199596558133
補,593,337371,0.0003931348696229,0.8112130945254363
含,594,335807,0.0003913123569111,0.8116044068823475
鳥,595,333234,0.0003883140671366,0.811992720949484
想,596,332335,0.0003872664719141,0.8123799874213982
塚,597,332177,0.0003870823561798,0.8127670697775781
必,598,332168,0.0003870718685747,0.8131541416461529
視,599,331757,0.0003865929346076,0.8135407345807605
首,600,331064,0.0003857853890134,0.8139265199697739
段,601,330203,0.0003847820747904,0.8143113020445644
舞,602,329465,0.0003839220911706,0.814695224135735
角,603,328783,0.0003831273637605,0.8150783514994956
響,604,328780,0.0003831238678921,0.8154614753673878
従,605,327954,0.0003821613388001,0.8158436367061879
祭,606,327360,0.0003814691568622,0.8162251058630502
仕,607,326407,0.0003803586360091,0.8166054644990594
了,608,325960,0.0003798377516215,0.8169853022506809
細,609,325396,0.0003791805283674,0.8173644827790483
夏,610,321910,0.0003751183293179,0.8177396011083663
去,611,320244,0.0003731769570815,0.8181127780654478
群,612,319843,0.0003727096760089,0.8184854877414568
確,613,319206,0.0003719673866244,0.8188574551280813
鹿,614,318563,0.0003712181055031,0.8192286732335844
若,615,318248,0.0003708510393239,0.8195995242729084
境,616,317427,0.0003698943366792,0.8199694186095876
源,617,317346,0.0003697999482331,0.8203392185578208
講,618,317017,0.0003694165680016,0.8207086351258224
歩,619,314865,0.0003669088650887,0.8210755439909111
房,620,314549,0.00036654063362,0.8214420846245312
差,621,314238,0.0003661782285987,0.8218082628531299
街,622,313807,0.0003656759888424,0.8221739388419724
早,623,313212,0.0003649826416151,0.8225389214835876
破,624,311689,0.0003632079057711,0.8229021293893588
織,625,311630,0.0003631391536931,0.8232652685430519
薬,626,310980,0.0003623817155456,0.8236276502585976
象,627,310027,0.0003612711946925,0.8239889214532902
籍,628,309957,0.0003611896244304,0.8243501110777206
便,629,309922,0.0003611488392994,0.8247112599170201
程,630,309200,0.000360307500311,0.8250715674173311
竹,631,309023,0.000360101244077,0.8254316686614082
満,632,308768,0.0003598040952653,0.8257914727566734
農,633,306058,0.000356646160835,0.8261481189175084
検,634,305589,0.0003560996400793,0.8265042185575877
静,635,305568,0.0003560751690007,0.8268602937265884
環,636,304851,0.0003552396564596,0.8272155333830481
築,637,303629,0.0003538156727423,0.8275693490557905
右,638,303082,0.000353178259409,0.8279225273151994
深,639,300059,0.0003496555893784,0.8282721829045779
述,640,300020,0.0003496101430896,0.8286217930476676
帰,641,299946,0.0003495239116697,0.8289713169593373
也,642,299889,0.0003494574901706,0.829320774449508
非,643,299025,0.0003484506800792,0.8296692251295873
貴,644,298776,0.0003481605230042,0.8300173856525915
弘,645,297633,0.0003468285971541,0.8303642142497457
卒,646,296427,0.0003454232580682,0.8307096375078139
留,647,295063,0.0003438338032479,0.8310534713110619
悪,648,295036,0.0003438023404326,0.8313972736514945
甲,649,294670,0.000343375844491,0.8317406494959856
般,650,294509,0.0003431882328884,0.832083837728874
居,651,294398,0.0003430588857586,0.8324268966146325
弾,652,293241,0.000341710645856,0.8327686072604886
個,653,292978,0.0003414041747287,0.8331100114352173
財,654,292965,0.0003413890259657,0.8334514004611832
康,655,292611,0.0003409765134977,0.8337923769746809
断,656,291684,0.0003398962901704,0.8341322732648514
恋,657,291308,0.0003394581413344,0.8344717314061858
順,658,291167,0.0003392938355208,0.8348110252417067
階,659,290506,0.0003385235791893,0.8351495488208961
短,660,290098,0.0003380481410906,0.8354875969619867
超,661,289978,0.0003379083063557,0.8358255052683424
毎,662,289690,0.0003375727029919,0.8361630779713344
左,663,289290,0.0003371065872088,0.8365001845585432
六,664,289129,0.0003369189756061,0.8368371035341494
臣,665,288062,0.0003356756117548,0.8371727791459043
邦,666,288028,0.0003356359919132,0.8375084151378175
藩,667,287609,0.0003351477356305,0.837843562873448
週,668,286338,0.0003336666527298,0.8381772295261778
標,669,283736,0.0003306345695609,0.8385078640957387
熊,670,282037,0.0003286547427723,0.8388365188385111
然,671,280606,0.0003269872135584,0.8391635060520696
遠,672,280231,0.0003265502300118,0.8394900562820814
読,673,279707,0.000325939618336,0.8398159959004174
恵,674,279587,0.000325799783601,0.8401417956840185
価,675,279065,0.0003251915025041,0.8404669871865227
百,676,278588,0.0003246356594328,0.8407916228459555
停,677,278276,0.000324272089122,0.8411158949350777
漫,678,277723,0.0003236276840519,0.8414395226191297
就,679,277666,0.0003235612625529,0.8417630838816826
庁,680,277091,0.0003228912211147,0.8420859751027974
働,681,276131,0.0003217725432353,0.8424077476460328
奏,682,275537,0.0003210803612975,0.8427288280073303
郷,683,274653,0.0003200502454169,0.8430488782527472
証,684,273554,0.0003187695923029,0.8433676478450501
鈴,685,273306,0.0003184806005174,0.8436861284455676
課,686,272674,0.0003177441375802,0.8440038725831478
極,687,272568,0.0003176206168977,0.8443214932000455
羽,688,271081,0.0003158878314741,0.8446373810315196
照,689,270895,0.000315671087635,0.8449530521191547
写,690,270369,0.0003150581453803,0.8452681102645351
談,691,270337,0.0003150208561176,0.8455831311206528
援,692,270210,0.0003148728643565,0.8458980039850093
遺,693,270074,0.0003147143849902,0.8462127183699996
宿,694,269319,0.0003138345914497,0.8465265529614493
婚,695,265811,0.0003097467560322,0.8468362997174815
盤,696,265468,0.0003093470617482,0.8471456467792298
温,697,265454,0.0003093307476958,0.8474549775269257
振,698,264651,0.0003083950202613,0.847763372547187
誌,699,264456,0.0003081677888171,0.8480715403360042
岸,700,264413,0.0003081176813704,0.8483796580173746
除,701,264148,0.0003078088796641,0.8486874668970388
盟,702,264114,0.0003077692598225,0.8489952361568613
跡,703,263723,0.0003073136316446,0.849302549788506
血,704,262525,0.0003059176148743,0.8496084674033803
射,705,262193,0.0003055307387744,0.8499139981421546
頃,706,261838,0.0003051170610169,0.8502191152031715
諸,707,261617,0.0003048595320467,0.8505239747352183
刑,708,261096,0.0003042524162393,0.8508282271514577
幕,709,260698,0.0003037886310351,0.8511320157824929
植,710,259432,0.0003023133745817,0.8514343291570746
販,711,259415,0.000302293564661,0.8517366227217357
模,712,258847,0.000301631680249,0.8520382544019847
絵,713,258579,0.0003013193826743,0.8523395737846591
延,714,258453,0.0003011725562027,0.8526407463408618
療,715,258137,0.0003008043247341,0.852941550665596
積,716,257997,0.00030064118421,0.853242191849806
板,717,257398,0.0002999431758248,0.8535421350256309
七,718,256462,0.0002988524648925,0.8538409874905234
習,719,255909,0.0002982080598224,0.8541391955503458
訳,720,254565,0.0002966419107913,0.854435837461137
麻,721,252847,0.000294639943503,0.85473047740464
推,722,252440,0.0002941656706937,0.8550246430753338
秒,723,251076,0.0002925762158735,0.8553172192912073
岐,724,251012,0.0002925016373482,0.8556097209285555
割,725,250490,0.0002918933562513,0.8559016142848068
整,726,249682,0.0002909518023695,0.8561925660871763
算,727,249051,0.0002902165047217,0.856482782591898
養,728,249028,0.0002901897030642,0.8567729722949622
草,729,247780,0.000288735421821,0.8570617077167832
隆,730,247708,0.00028865152098,0.8573503592377634
負,731,247434,0.0002883322316686,0.8576386914694321
湾,732,247047,0.0002878812646485,0.8579265727340806
併,733,247006,0.0002878334877807,0.8582144062218614
韓,734,246571,0.0002873265868667,0.8585017328087281
労,735,246298,0.0002870084628447,0.8587887412715729
望,736,246107,0.0002867858925583,0.8590755271641313
何,737,244618,0.0002850507765558,0.8593605779406872
精,738,244349,0.0002847373136917,0.8596453152543789
弟,739,244117,0.0002844669665375,0.8599297822209165
策,740,242670,0.0002827807926923,0.8602125630136089
裁,741,241144,0.0002810025609799,0.8604935655745889
難,742,240052,0.0002797300648921,0.860773295639481
妻,743,239327,0.0002788852300353,0.8610521808695164
密,744,239290,0.0002788421143254,0.8613310229838418
龍,745,238474,0.0002778912381279,0.8616089142219697
仁,746,237722,0.0002770149404558,0.8618859291624256
忠,747,236718,0.0002758449898403,0.8621617741522659
低,748,236523,0.000275617758396,0.8624373919106619
私,749,235991,0.0002749978244045,0.8627123897350665
略,750,235535,0.0002744664524118,0.8629868561874784
案,751,235307,0.0002742007664155,0.8632610569538939
換,752,235294,0.0002741856176525,0.8635352425715465
阿,753,234428,0.0002731764769822,0.8638084190485287
輪,754,232307,0.0002707048980425,0.8640791239465712
伴,755,230965,0.0002691410795903,0.8643482650261615
徒,756,230066,0.0002680934843678,0.8646163585105293
砲,757,230011,0.0002680293934477,0.864884387903977
突,758,229973,0.0002679851124483,0.8651523730164253
効,759,229625,0.000267579591717,0.8654199526081424
智,760,229588,0.0002675364760071,0.8656874890841495
功,761,229032,0.0002668885750686,0.8659543776592181
慶,762,228786,0.000266601913862,0.8662209795730802
裕,763,227453,0.000265048583015,0.8664860281560952
沖,764,226758,0.0002642387068419,0.8667502668629371
替,765,226665,0.0002641303349223,0.8670143971978594
爆,766,226605,0.0002640604175549,0.8672784576154143
潟,767,226305,0.0002637108307176,0.867542168446132
求,768,226217,0.0002636082852453,0.8678057767313773
喜,769,225997,0.0002633519215646,0.868069128652942
宙,770,225472,0.0002627401445993,0.8683318687975413
描,771,224900,0.0002620735990295,0.868593942396571
処,772,224742,0.0002618894832952,0.8688558318798663
複,773,224660,0.0002617939295597,0.869117625809426
材,774,224127,0.0002611728302788,0.8693787986397048
脚,775,223635,0.0002605995078656,0.8696393981475704
矢,776,222617,0.0002594132431977,0.8698988113907682
乱,777,222027,0.0002587257224177,0.8701575371131859
熱,778,221192,0.0002577527057205,0.8704152898189065
栄,779,219238,0.0002554757301202,0.8706707655490268
険,780,219169,0.0002553953251476,0.8709261608741745
獲,781,218531,0.0002546518704736,0.8711808127446482
仮,782,218027,0.000254064564587,0.8714348773092352
探,783,216774,0.0002526044568965,0.8716874817661318
休,784,216707,0.0002525263825029,0.8719400081486347
酸,785,216435,0.0002522094237704,0.8721922175724052
笑,786,216403,0.0002521721345077,0.872444389706913
舎,787,216338,0.000252096390693,0.872696486097606
仙,788,215911,0.0002515988120946,0.8729480849097006
故,789,215334,0.0002509264400775,0.8731990113497781
採,790,214938,0.0002504649854522,0.8734494763352304
寄,791,214429,0.0002498718531183,0.8736993481883487
亡,792,214105,0.000249494299334,0.8739488424876828
布,793,214078,0.0002494628365186,0.8741983053242015
夢,794,212345,0.0002474433898885,0.8744457487140901
囲,795,212068,0.0002471206047087,0.8746928693187989
端,796,211806,0.0002468152988708,0.8749396846176697
竜,797,211424,0.000246370158298,0.8751860547759678
紙,798,211389,0.000246329373167,0.8754323841491348
娘,799,211000,0.0002458760755679,0.8756782602247029
雑,800,210322,0.0002450860093156,0.8759233462340186
兄,801,210271,0.0002450265795533,0.876168372813572
席,802,210059,0.0002447795381883,0.8764131523517603
撮,803,209925,0.000244623389401,0.8766577757411613
違,804,208856,0.0002433776949707,0.8769011534361321
札,805,208613,0.0002430945296325,0.8771442479657646
節,806,208610,0.0002430910337641,0.8773873389995288
為,807,208351,0.0002427892237946,0.8776301282233234
俊,808,207842,0.0002421960914606,0.8778723243147841
革,809,207839,0.0002421925955923,0.8781145169103765
哲,810,207750,0.0002420888848305,0.878356605795207
遊,811,207587,0.0002418989426489,0.878598504737856
俳,812,207374,0.0002416507359944,0.8788401554738504
普,813,207294,0.0002415575128378,0.8790817129866882
絶,814,207063,0.0002412883309731,0.8793230013176614
枚,815,206495,0.0002406264465612,0.8795636277642226
景,816,206073,0.00024013469441,0.8798037624586327
稲,817,205694,0.0002396930497056,0.8800434555083383
則,818,204493,0.0002382935370669,0.8802817490454052
輸,819,203701,0.0002373706278164,0.8805191196732217
宅,820,202848,0.000236376635909,0.8807554963091307
識,821,201695,0.0002350330571643,0.8809905293662952
杉,822,201320,0.0002345960736177,0.8812251254399129
昇,823,200799,0.0002339889578103,0.8814591143977233
頼,824,199707,0.0002327164617225,0.8816918308594458
服,825,199457,0.0002324251393581,0.881924255998804
君,826,198940,0.0002318226847085,0.8821560786835125
翌,827,198610,0.0002314381391874,0.8823875168227
純,828,197346,0.0002299652133129,0.882617482036013
鮮,829,196377,0.0002288360478285,0.8828463180838415
捕,830,195797,0.000228160179943,0.8830744782637846
抜,831,195759,0.0002281158989436,0.8833025941627283
桜,832,195717,0.0002280669567864,0.8835306611195147
埼,833,194409,0.0002265427581758,0.8837572038776905
候,834,193723,0.0002257433696078,0.8839829472472984
貨,835,193324,0.0002252784191142,0.8842082256664127
仲,836,193193,0.0002251257661952,0.8844333514326079
圧,837,192692,0.000224541956177,0.884657893388785
許,838,192171,0.0002239348403695,0.8848818282291545
給,839,192060,0.0002238054932397,0.8851056337223943
注,840,191895,0.0002236132204792,0.8853292469428735
湖,841,190653,0.0002221659309728,0.8855514128738463
具,842,190521,0.0002220121127644,0.8857734249866107
症,843,190321,0.0002217790548728,0.8859952040414836
亜,844,190294,0.0002217475920575,0.8862169516335411
覚,845,190120,0.0002215448316918,0.886438496465233
澤,846,189923,0.0002213152696687,0.8866598117349017
須,847,189886,0.0002212721539587,0.8868810838888606
副,848,189135,0.000220397021576,0.8871014809104366
奥,849,188907,0.0002201313355797,0.8873216122460164
敵,850,188073,0.000219159484172,0.8875407717301884
印,851,188039,0.0002191198643304,0.8877598915945188
