Kanji,Rank,Occurrences,Frequency,Cumulative Frequency,cumulative_frequency
廊,1951,21327,2.485212826369028e-05,0.9855834501769056,0.9855834501768451
榎,1952,21256,2.476939271219583e-05,0.9856082195696176,0.9856082195695574
貌,1953,21183,2.468432658178605e-05,0.9856329038961996,0.9856329038961391
靴,1954,21171,2.467034310829403e-05,0.9856575742393078,0.9856575742392474
醒,1955,21136,2.4629557977275645e-05,0.9856822037972852,0.9856822037972247
牽,1956,21071,2.455381416252721e-05,0.9857067576114475,0.9857067576113873
窟,1957,20991,2.446059100591375e-05,0.9857312182024536,0.9857312182023932
焦,1958,20787,2.422287195654944e-05,0.9857554410744102,0.9857554410743498
璃,1959,20743,2.417159922041203e-05,0.9857796126736306,0.9857796126735702
宴,1960,20733,2.4159946325835348e-05,0.9858037726199564,0.985803772619896
胆,1961,20668,2.4084202511086915e-05,0.9858278568224677,0.9858278568224071
累,1962,20640,2.40515744062722e-05,0.985851908396874,0.9858519083968135
肌,1963,20529,2.392222727647103e-05,0.9858758306241504,0.9858758306240899
鞍,1964,20403,2.377540080480484e-05,0.9858996060249552,0.9858996060248947
曾,1965,20374,2.3741607410532454e-05,0.9859233476323656,0.9859233476323053
缶,1966,20289,2.3642557806630657e-05,0.9859469901901724,0.9859469901901119
髄,1967,20275,2.3626243754223305e-05,0.9859706164339264,0.9859706164338661
祇,1968,20256,2.3604103254527605e-05,0.985994220537181,0.9859942205371206
縛,1969,20253,2.36006073861546e-05,0.9860178211445672,0.9860178211445068
漏,1970,20222,2.3564483412966883e-05,0.9860413856279802,0.9860413856279198
膚,1971,20210,2.3550499939474865e-05,0.9860649361279196,0.9860649361278593
剰,1972,20192,2.352952472923684e-05,0.986088465652649,0.9860884656525886
喧,1973,20163,2.349573133496446e-05,0.986111961383984,0.9861119613839235
壱,1974,20131,2.345844207231908e-05,0.9861354198260562,0.9861354198259958
串,1975,20099,2.342115280967369e-05,0.986158840978866,0.9861588409788055
唆,1976,20096,2.3417656941300688e-05,0.9861822586358072,0.9861822586357467
丞,1977,20061,2.33768718102823e-05,0.9862056355076174,0.986205635507557
廻,1978,20024,2.3333756100348576e-05,0.9862289692637176,0.9862289692636573
膨,1979,20007,2.3313946179568216e-05,0.9862522832098972,0.9862522832098369
杵,1980,19827,2.3104194077187936e-05,0.9862753874039744,0.9862753874039141
穏,1981,19685,2.2938722974199045e-05,0.9862983261269488,0.9862983261268883
嫡,1982,19662,2.291192131667268e-05,0.9863212380482652,0.9863212380482049
恥,1983,19654,2.290259900101133e-05,0.9863441406472664,0.986344140647206
玩,1984,19632,2.287696263294263e-05,0.9863670176098992,0.9863670176098389
爾,1985,19625,2.286880560673896e-05,0.986389886415506,0.9863898864154457
敢,1986,19614,2.2855987422704603e-05,0.9864127424029288,0.9864127424028684
袖,1987,19604,2.284433452812792e-05,0.9864355867374568,0.9864355867373965
汁,1988,19583,2.281986344951689e-05,0.9864584066009064,0.986458406600846
粟,1989,19488,2.2709160951038405e-05,0.9864811157618576,0.9864811157617971
瘍,1990,19456,2.2671871688393024e-05,0.9865037876335458,0.9865037876334855
箕,1991,19452,2.266721053056235e-05,0.9865264548440764,0.986526454844016
哨,1992,19380,2.258330968961024e-05,0.986549038153766,0.9865490381537056
賠,1993,19372,2.257398737394889e-05,0.98657161214114,0.9865716121410796
捉,1994,19362,2.256233447937221e-05,0.9865941744756194,0.986594174475559
椅,1995,19337,2.2533202242930505e-05,0.9866167076778622,0.9866167076778019
褒,1996,19334,2.25297063745575e-05,0.9866392373842368,0.9866392373841764
詠,1997,19278,2.246445016492808e-05,0.9866617018344016,0.9866617018343413
剥,1998,19232,2.241084684987534e-05,0.9866841126812516,0.9866841126811912
榊,1999,19222,2.2399193955298657e-05,0.9867065118752067,0.9867065118751465
麓,2000,19192,2.236423527156861e-05,0.9867288761104784,0.986728876110418
叶,2001,19157,2.2323450140550224e-05,0.986751199560619,0.9867511995605586
壌,2002,19155,2.2321119561634887e-05,0.9867735206801806,0.9867735206801203
站,2003,19126,2.2287326167362503e-05,0.986795808006348,0.9867958080062876
淑,2004,19086,2.224071458905578e-05,0.986818048720937,0.9868180487208766
絆,2005,19077,2.2230226983936765e-05,0.9868402789479208,0.9868402789478605
姦,2006,19033,2.2178954247799363e-05,0.9868624579021688,0.9868624579021084
豚,2007,18939,2.206941703877855e-05,0.9868845273192076,0.9868845273191471
頑,2008,18892,2.2014648434268143e-05,0.9869065419676418,0.9869065419675814
鴻,2009,18866,2.1984350908368767e-05,0.9869285263185502,0.9869285263184898
臭,2010,18849,2.1964540987588408e-05,0.9869504908595378,0.9869504908594774
抄,2011,18793,2.1899284777958988e-05,0.9869723901443156,0.9869723901442553
圓,2012,18731,2.182703683158356e-05,0.9869942171811472,0.9869942171810869
拐,2013,18705,2.1796739305684183e-05,0.987016013920453,0.9870160139203926
凱,2014,18642,2.1723326069851087e-05,0.9870377372465228,0.9870377372464625
廉,2015,18638,2.1718664912020413e-05,0.987059455911435,0.9870594559113746
譚,2016,18584,2.165573928130633e-05,0.9870811116507162,0.9870811116506558
弧,2017,18578,2.164874754456032e-05,0.9871027603982608,0.9871027603982003
娠,2018,18549,2.161495415028794e-05,0.987124375352411,0.9871243753523506
惨,2019,18466,2.151823512530148e-05,0.9871458935875363,0.987145893587476
嘩,2020,18337,2.1367912785262275e-05,0.9871672615003216,0.9871672615002612
蒙,2021,18320,2.134810286448192e-05,0.987188609603186,0.9871886096031257
巴,2022,18308,2.13341193909899e-05,0.9872099437225772,0.9872099437225167
妄,2023,18254,2.1271193760275813e-05,0.9872312149163374,0.987231214916277
惧,2024,18244,2.125954086569913e-05,0.9872524744572032,0.9872524744571427
乏,2025,18214,2.1224582181969085e-05,0.9872736990393852,0.9872736990393247
胤,2026,18113,2.1106887946744592e-05,0.987294805927332,0.9872948059272715
紡,2027,18082,2.107076397355688e-05,0.9873158766913054,0.987315876691245
憂,2028,18076,2.106377223681087e-05,0.987336940463542,0.9873369404634817
醸,2029,18061,2.1046292894945847e-05,0.987357986756437,0.9873579867563766
亘,2030,17970,2.094025155429804e-05,0.9873789270079912,0.987378927007931
捧,2031,17931,2.0894805265448978e-05,0.9873998218132568,0.9873998218131964
凌,2032,17886,2.0842367239853905e-05,0.9874206641804968,0.9874206641804363
廠,2033,17864,2.0816730871785204e-05,0.9874414809113684,0.987441480911308
漂,2034,17848,2.0798086240462515e-05,0.9874622789976089,0.9874622789975485
綴,2035,17837,2.0785268056428164e-05,0.9874830642656652,0.9874830642656048
麟,2036,17814,2.07584663989018e-05,0.9875038227320642,0.9875038227320038
欺,2037,17747,2.0680392005238026e-05,0.9875245031240694,0.987524503124009
汐,2038,17715,2.064310274259264e-05,0.987545146226812,0.9875451462267516
膝,2039,17688,2.06116399272356e-05,0.9875657578667392,0.9875657578666789
朽,2040,17670,2.0590664716997568e-05,0.9875863485314564,0.9875863485313959
酬,2041,17666,2.0586003559166897e-05,0.9876069345350156,0.9876069345349551
甚,2042,17665,2.058483826970923e-05,0.9876275193732852,0.9876275193732248
畳,2043,17631,2.0545218428148507e-05,0.9876480645917134,0.987648064591653
漆,2044,17421,2.030050764203818e-05,0.9876683650993554,0.987668365099295
癒,2045,17410,2.028768945800383e-05,0.9876886527888136,0.9876886527887531
潰,2046,17391,2.026554895830813e-05,0.9877089183377716,0.9877089183377114
淫,2047,17332,2.0196796880305708e-05,0.987729115134652,0.9877291151345916
雰,2048,17161,1.999753238304444e-05,0.987749112667035,0.9877491126669746
燥,2049,17126,1.995674725202605e-05,0.9877690694142872,0.9877690694142267
欽,2050,17021,1.983439185897089e-05,0.987788903806146,0.9877889038060856
藻,2051,17009,1.982040838547888e-05,0.9878087242145316,0.9878087242144711
憎,2052,16985,1.979244143849484e-05,0.98782851665597,0.9878285166559095
鯨,2053,16966,1.9770300938799138e-05,0.9878482869569088,0.9878482869568483
茉,2054,16951,1.975282159693412e-05,0.9878680397785056,0.9878680397784453
彗,2055,16936,1.973534225506909e-05,0.9878877751207608,0.9878877751207004
棲,2056,16903,1.969688770296604e-05,0.9879074720084636,0.9879074720084033
厩,2057,16830,1.961182157255626e-05,0.9879270838300362,0.9879270838299758
鋳,2058,16795,1.957103644153787e-05,0.9879466548664778,0.9879466548664174
惣,2059,16713,1.947548270600908e-05,0.9879661303491838,0.9879661303491234
薇,2060,16659,1.941255707529499e-05,0.9879855429062592,0.9879855429061987
綬,2061,16656,1.9409061206921987e-05,0.988004951967466,0.9880049519674056
欄,2062,16637,1.938692070722629e-05,0.9880243388881732,0.9880243388881128
崖,2063,16606,1.9350796734038576e-05,0.9880436896849072,0.9880436896848468
狗,2064,16596,1.9339143839461893e-05,0.9880630288287466,0.9880630288286862
殴,2065,16593,1.9335647971088888e-05,0.9880823644767176,0.9880823644766573
煮,2066,16591,1.933331739217356e-05,0.9881016977941098,0.9881016977940494
詐,2067,16544,1.9278548787663147e-05,0.9881209763428976,0.9881209763428371
麺,2068,16449,1.9167846289184664e-05,0.9881401441891868,0.9881401441891263
胎,2069,16413,1.9125895868708607e-05,0.9881592700850554,0.988159270084995
汎,2070,16388,1.9096763632266905e-05,0.9881783668486878,0.9881783668486274
俵,2071,16387,1.9095598342809235e-05,0.9881974624470306,0.9881974624469702
黎,2072,16333,1.903267271209515e-05,0.9882164951197426,0.9882164951196822
拉,2073,16329,1.902801155426448e-05,0.9882355231312968,0.9882355231312365
隙,2074,16319,1.90163586596878e-05,0.9882545394899566,0.9882545394898962
抹,2075,16221,1.890216029283631e-05,0.9882734416502494,0.988273441650189
卑,2076,16160,1.8831077635918547e-05,0.9882922727278852,0.9882922727278249
儒,2077,16145,1.881359829405352e-05,0.9883110863261794,0.988311086326119
齋,2078,16080,1.873785447930509e-05,0.9883298241806586,0.9883298241805982
糧,2079,16038,1.8688912322083024e-05,0.9883485130929808,0.9883485130929203
輌,2080,16035,1.868541645371002e-05,0.9883671985094344,0.9883671985093739
僅,2081,16029,1.8678424716964007e-05,0.9883858769341513,0.9883858769340909
辱,2082,16025,1.8673763559133336e-05,0.9884045506977104,0.98840455069765
紺,2083,16004,1.8649292480522305e-05,0.9884231999901908,0.9884231999901305
鎧,2084,15977,1.8617829665165266e-05,0.988441817819856,0.9884418178197957
鮎,2085,15930,1.8563061060654856e-05,0.9884603808809168,0.9884603808808563
穀,2086,15914,1.8544416429332163e-05,0.988478925297346,0.9884789252972856
甥,2087,15826,1.844187095705736e-05,0.988497367168303,0.9884973671682427
紘,2088,15812,1.8425556904650004e-05,0.9885157927252076,0.9885157927251473
迅,2089,15775,1.838244119471628e-05,0.9885341751664024,0.988534175166342
溜,2090,15732,1.8332333748036545e-05,0.9885525075001504,0.98855250750009
茜,2091,15720,1.8318350274544527e-05,0.988570825850425,0.9885708258503646
薔,2092,15695,1.8289218038102825e-05,0.9885891150684633,0.9885891150684027
暇,2093,15692,1.8285722169729818e-05,0.9886074007906328,0.9886074007905725
枕,2094,15685,1.827756514352614e-05,0.9886256783557764,0.988625678355716
貼,2095,15684,1.827639985406847e-05,0.9886439547556304,0.9886439547555701
愚,2096,15667,1.8256589933288112e-05,0.9886622113455638,0.9886622113455034
吊,2097,15661,1.82495981965421e-05,0.9886804609437604,0.9886804609436999
錯,2098,15651,1.823794530196542e-05,0.9886986988890624,0.9886986988890019
悼,2099,15644,1.822978827576174e-05,0.988716928677338,0.9887169286772777
楚,2100,15626,1.820881306552372e-05,0.9887351374904036,0.9887351374903433
斑,2101,15611,1.819133372365869e-05,0.9887533288241273,0.9887533288240669
蛍,2102,15595,1.8172689092336e-05,0.9887715015132196,0.9887715015131592
罠,2103,15567,1.814006098752129e-05,0.9887896415742072,0.9887896415741467
褐,2104,15551,1.81214163561986e-05,0.9888077629905632,0.9888077629905029
伽,2105,15542,1.811092875107958e-05,0.9888258739193144,0.9888258739192539
迦,2106,15539,1.8107432882706576e-05,0.988843981352197,0.9888439813521366
楓,2107,15525,1.809111883029922e-05,0.9888620724710272,0.9888620724709669
湧,2108,15501,1.8063151883315183e-05,0.9888801356229108,0.9888801356228503
樫,2109,15495,1.8056160146569177e-05,0.9888981917830572,0.9888981917829969
婆,2110,15492,1.805266427819617e-05,0.9889162444473356,0.9889162444472751
讀,2111,15490,1.805033369928084e-05,0.9889342947810348,0.9889342947809744
胃,2112,15408,1.795477996375204e-05,0.9889522495609986,0.9889522495609382
雌,2113,15402,1.794778822700603e-05,0.9889701973492256,0.9889701973491652
肪,2114,15399,1.7944292358633027e-05,0.9889881416415844,0.9889881416415239
渚,2115,15375,1.7916325411648988e-05,0.989006057966996,0.9890060579669356
苫,2116,15362,1.79011766486993e-05,0.9890239591436448,0.9890239591435843
腎,2117,15351,1.788835846466495e-05,0.9890418475021092,0.9890418475020489
曇,2118,15314,1.7845242754731226e-05,0.989059692744864,0.9890596927448037
芹,2119,15232,1.774968901920243e-05,0.9890774424338832,0.9890774424338229
狐,2120,15221,1.7736870835168083e-05,0.9890951793047184,0.9890951793046581
諾,2121,15178,1.7686763388488348e-05,0.989112866068107,0.9891128660680466
慧,2122,15163,1.7669284046623326e-05,0.9891305353521536,0.9891305353520933
熙,2123,15133,1.763432536289328e-05,0.9891481696775166,0.9891481696774562
巌,2124,15130,1.7630829494520274e-05,0.9891658005070112,0.9891658005069508
勾,2125,15127,1.762733362614727e-05,0.9891834278406374,0.989183427840577
脊,2126,15114,1.7612184863197582e-05,0.9892010400255006,0.9892010400254402
檀,2127,15111,1.7608688994824577e-05,0.9892186487144954,0.989218648714435
悔,2128,15104,1.7600531968620898e-05,0.989236249246464,0.9892362492464036
曳,2129,15089,1.7583052626755876e-05,0.9892538322990908,0.9892538322990304
騨,2130,15076,1.7567903863806188e-05,0.9892714002029546,0.9892714002028942
疲,2131,15058,1.7546928653568162e-05,0.989288947131608,0.9892889471315477
榴,2132,15029,1.751313525929578e-05,0.9893064602668674,0.989306460266807
倭,2133,15015,1.7496821206888427e-05,0.9893239570880744,0.9893239570880139
牌,2134,15015,1.7496821206888427e-05,0.9893414539092812,0.9893414539092208
蜜,2135,15010,1.7490994759600085e-05,0.9893589449040407,0.9893589449039804
亨,2136,15004,1.7484003022854076e-05,0.9893764289070636,0.9893764289070032
睡,2137,15002,1.748167244393874e-05,0.9893939105795077,0.9893939105794471
頓,2138,14982,1.7458366654785375e-05,0.9894113689461624,0.9894113689461019
擦,2139,14961,1.7433895576174344e-05,0.9894288028417384,0.9894288028416781
腺,2140,14953,1.7424573260512998e-05,0.989446227414999,0.9894462274149386
壬,2141,14933,1.740126747135963e-05,0.9894636286824704,0.98946362868241
把,2142,14827,1.72777467888468e-05,0.9894809064292592,0.9894809064291988
魯,2143,14807,1.7254440999693436e-05,0.9894981608702588,0.9894981608701985
鵜,2144,14754,1.719268065843702e-05,0.9895153535509174,0.989515353550857
撰,2145,14720,1.7153060816876298e-05,0.9895325066117342,0.9895325066116738
塊,2146,14705,1.7135581475011276e-05,0.9895496421932092,0.9895496421931488
窮,2147,14701,1.7130920317180605e-05,0.9895667731135264,0.989566773113466
蔭,2148,14698,1.71274244488076e-05,0.9895839005379752,0.9895839005379148
顎,2149,14661,1.7084308738873874e-05,0.989600984846714,0.9896009848466537
挺,2150,14656,1.7078482291585532e-05,0.9896180633290056,0.9896180633289453
冥,2151,14655,1.7077317002127865e-05,0.989635140646008,0.9896351406459475
嘆,2152,14632,1.7050515344601497e-05,0.9896521911613524,0.9896521911612921
其,2153,14617,1.703303600273647e-05,0.9896692241973551,0.9896692241972949
珂,2154,14600,1.7013226081956112e-05,0.9896862374234372,0.9896862374233768
憑,2155,14571,1.6979432687683735e-05,0.9897032168561248,0.9897032168560644
泡,2156,14570,1.6978267398226065e-05,0.989720195123523,0.9897201951234627
旺,2157,14565,1.6972440950937723e-05,0.989737167564474,0.9897371675644135
遮,2158,14525,1.6925829372630996e-05,0.9897540933938466,0.9897540933937862
飢,2159,14521,1.6921168214800324e-05,0.9897710145620614,0.989771014562001
凛,2160,14455,1.684425911059422e-05,0.989787858821172,0.9897878588211116
翁,2161,14442,1.6829110347644533e-05,0.9898046879315195,0.9898046879314593
醍,2162,14435,1.6820953321440857e-05,0.9898215088848412,0.9898215088847807
翠,2163,14397,1.6776672322049463e-05,0.9898382855571632,0.9898382855571027
醐,2164,14390,1.6768515295845784e-05,0.989855054072459,0.9898550540723986
鞭,2165,14335,1.670442437567403e-05,0.9898717584968346,0.9898717584967742
凝,2166,14317,1.6683449165436005e-05,0.989888441946,0.9898884419459396
盲,2167,14295,1.6657812797367304e-05,0.9899050997587974,0.989905099758737
遍,2168,14249,1.6604209482314564e-05,0.9899217039682796,0.9899217039682193
桓,2169,14200,1.6547110298888823e-05,0.9899382510785786,0.9899382510785182
韻,2170,14190,1.653545740431214e-05,0.9899547865359828,0.9899547865359225
窒,2171,14187,1.6531961535939135e-05,0.9899713184975188,0.9899713184974585
叡,2172,14180,1.6523804509735456e-05,0.9899878423020286,0.9899878423019682
