Kanji,Rank,Occurrences,Frequency,Cumulative Frequency,AVG FREQ,FREQ (1),FREQ BIG 5,meanings,grade,jlpt,heisig_en,stroke_count,unicode,on_readings,kun_readings
洞,1193,94522,0.0001101454901177,0.9422159864475887,1589,1609,1629,"cave, den, excavation",8,1,den,9,6D1E,ドウ,ほら
縮,1194,94320,0.0001099101016472,0.942325896549236,1041,1076,1144,"contract, reduce, shrink, shrivel, wrinkle",6,1,shrink,17,7E2E,シュク,"ちぢ.まる, ちぢ.む, ちぢ.める, ちぢ.らす, ちぢ.れる"
腕,1195,94075,0.0001096246057301,0.9424355211549662,1052,1020,1001,"ability, arm, talent",8,2,arm,12,8155,ワン,うで
徹,1196,93883,0.0001094008701542,0.9425449220251204,1144,1150,1174,"clear, penetrate, pierce, sit up (all night), strike home",8,1,penetrate,15,5FB9,テツ,0
厳,1197,93881,0.0001093985395753,0.942654320564696,858,869,878,"rigidity, severity, stern, strictness",6,1,stern,17,53B3,"ゲン, ゴン","いか.めしい, いつくし, おごそ.か, きび.しい"
責,1198,93874,0.0001093903825491,0.9427637109472452,782,799,827,"blame, censure, condemn",5,2,blame,11,8CAC,セキ,せ.める
答,1199,93506,0.0001089615560287,0.9428726725032738,564,550,542,"answer, solution",2,3,solution,12,7B54,トウ,"こた.え, こた.える"
荘,1200,93486,0.0001089382502395,0.9429816107535134,1476,1470,1498,"cottage, dignified, feudal manor, inn, solemn, villa",8,1,villa,9,8358,"ショウ, ソウ, チャン","おごそ.か, ほうき"
損,1201,93416,0.0001088566799775,0.9430904674334908,1000,1023,1054,"damage, disadvantage, hurt, injure, loss",5,2,damage,13,640D,ソン,"-そこ.なう, -そこ.ねる, そこ.なう, そこ.ねる, そこな.う"
還,1202,93338,0.0001087657873998,0.9431992332208908,1198,1223,1267,"return, send back",8,1,send back,16,9084,カン,かえ.る
柄,1203,93149,0.0001085455476923,0.9433077787685832,1036,1004,988,"build, character, crank, design, grip, handle, knob, nature, pattern, shaft",8,1,design,9,67C4,ヘイ,"え, がら, つか"
附,1204,93143,0.0001085385559555,0.9434163173245388,1799,1776,1768,"affixed, append, attach, refer to",8,1,affixed,8,9644,フ,"つ.く, つ.ける"
刺,1205,93002,0.000108374250142,0.9435246915746808,1025,998,972,"calling card, pierce, prick, stab, sting, thorn",8,2,thorn,8,523A,シ,"さ.さる, さ.し, さ.す, さし, とげ"
既,1206,92767,0.0001081004071195,0.9436327919818004,1092,1108,1137,"already, long ago, previously",8,1,previously,10,65E2,キ,すで.に
淳,1207,92166,0.0001074000681554,0.9437401920499556,1813,1810,1859,pure,9,1,immaculate,11,6DF3,"シュン, ジュン",あつ.い
冠,1208,92014,0.0001072229441578,0.9438474149941136,1531,1558,1624,"best, crown, peerless",8,1,crown,9,51A0,カン,かんむり
卓,1209,91676,0.0001068290763211,0.9439542440704348,1350,1338,1371,"desk, eminent, high, table",8,1,eminent,8,5353,タク,0
歯,1210,91604,0.0001067451754802,0.9440609892459152,1042,1016,1022,"cog, tooth",3,2,tooth,12,6B6F,シ,"は, よわ.い, よわい, よわい.する"
駒,1211,91260,0.0001063443159068,0.944167333561822,1497,1498,1550,"colt, horse, pony",8,1,pony,15,99D2,ク,こま
眼,1212,91230,0.000106309357223,0.944273642919045,1086,1021,956,eyeball,5,1,eyeball,11,773C,"ガン, ゲン","まなこ, め"
旭,1213,90561,0.0001055297785758,0.944379172697621,0,0,0,"morning sun, rising sun",9,1,rising sun,6,65ED,キョク,あさひ
庄,1214,90366,0.0001053025471316,0.9444844752447524,1675,1642,1642,"hamlet, in the country, level, manor, village",9,1,shire,6,5E84,"ショウ, ソ, ソウ, ホウ",0
髪,1215,89951,0.0001048189520067,0.9445892941967592,1153,1083,1027,hair of the head,8,2,hair of the head,14,9AEA,ハツ,かみ
艇,1216,89593,0.0001044017783808,0.9446936959751402,1782,1844,1976,"rowboat, small boat",8,1,rowboat,13,8247,テイ,0
忍,1217,89353,0.000104122108911,0.9447978180840512,1449,1412,1413,"bear, conceal, endure, put up with, secrete, sneak, spy",8,1,endure,7,5FCD,ニン,"しの.ばせる, しの.ぶ"
冒,1218,89201,0.0001039449849134,0.9449017630689648,1388,1410,1481,"assume (a name), damage, dare, defy, face, risk",8,1,risk,9,5192,ボウ,おか.す
尊,1219,89199,0.0001039426543345,0.9450057057232992,1179,1183,1164,"exalted, noble, precious, revered, valuable",6,2,revered,12,5C0A,ソン,"たっと.い, たっと.ぶ, とうと.い, とうと.ぶ"
較,1220,89198,0.000103941489045,0.9451096472123444,1120,1111,1123,"compare, contrast",8,2,contrast,13,8F03,"カク, コウ",くら.べる
啓,1221,89195,0.0001039379931767,0.9452135852055212,1539,1566,1608,"disclose, open, say",8,1,disclose,11,5553,ケイ,"さと.す, ひら.く"
荷,1222,89049,0.0001037678609158,0.945317353066437,1043,1001,990,"baggage, bear (a burden), cargo, freight, load, shoulder (a gun), shoulder-pole load",3,2,baggage,10,8377,カ,に
鉱,1223,88994,0.0001037037699957,0.9454210568364328,1590,1648,1740,"mineral, ore",5,2,mineral,13,9271,コウ,あらがね
鳴,1224,88835,0.0001035184889719,0.9455245753254048,1083,1043,1009,"bark, chirp, cry, echo, honk, ring, sound",2,2,chirp,14,9CF4,メイ,"な.く, な.らす, な.る"
伏,1225,87962,0.0001025011912754,0.94562707651668,1348,1323,1313,"bend down, bow, cover, lay (pipes), prostrated",8,1,prostrated,6,4F0F,フク,"ふ.す, ふ.せる"
包,1226,87887,0.000102413794566,0.9457294903112462,1047,1035,1020,"conceal, cover, pack up, wrap",4,2,wrap,5,5305,ホウ,"くる.む, つつ.む"
翔,1227,87490,0.0001019511746513,0.9458314414858976,0,0,0,"fly, soar",9,1,soar,12,7FD4,ショウ,"かけ.る, と.ぶ"
底,1228,87435,0.0001018870837312,0.9459333285696288,908,890,855,"base, bottom, bottom price, depth, kind, sole, sort",4,2,bottom,8,5E95,テイ,そこ
招,1229,87230,0.0001016481993923,0.9460349767690212,1138,1163,1193,"beckon, engage, invite, summon",5,2,beckon,8,62DB,ショウ,まね.く
飲,1230,86848,0.0001012030588195,0.9461361798278408,779,716,638,"drink, smoke, take",3,4,drink,12,98F2,"イン, オン","-の.み, の.む"
脈,1231,86840,0.0001011937365039,0.9462373735643448,1422,1447,1484,"hope, pulse, vein",4,1,vein,10,8108,ミャク,すじ
析,1232,86592,0.0001009047447184,0.946338278309063,1163,1184,1228,"analyze, chop, divide, tear",8,1,chop,8,6790,セキ,0
篇,1233,86568,0.0001008767777714,0.9464391550868344,1923,1919,1926,"book, chapter, compilation, editing, volume",9,0,livraison,15,7BC7,ヘン,0
充,1234,86539,0.0001008429843771,0.9465399980712116,944,933,925,"allot, fill",8,1,allot,6,5145,ジュウ,"あ.てる, み.たす"
麗,1235,86511,0.0001008103562723,0.946640808427484,1382,1310,1287,"beautiful, graceful, lovely, resplendent",8,1,lovely,19,9E97,レイ,"うら.らか, うるわ.しい"
繰,1236,86472,0.0001007649099834,0.9467415733374672,1004,1023,1037,"look up, reel, refer to, spin, turn (pages), winding",8,1,winding,19,7E70,ソウ,く.る
午,1237,86377,0.000100654207485,0.9468422275449524,715,730,742,"11AM-1PM, noon, seventh sign of Chinese zodiac, sign of the horse",2,4,noon,4,5348,ゴ,うま
払,1238,86367,0.0001006425545904,0.9469428700995428,799,768,740,"banish, clear out, dispose of, pay, prune",8,2,pay,5,6255,"ヒツ, フツ, ホツ","-はら.い, -ばら.い, はら.う"
釈,1239,86347,0.0001006192488012,0.947043489348344,1130,1174,1215,explanation,8,1,explanation/interpretation,11,91C8,"シャク, セキ","す.てる, とく, ゆる.す"
排,1240,86329,0.000100598273591,0.947144087621935,1178,1227,1282,"arrange, exclude, expel, line up, reject, repudiate",8,1,repudiate,11,6392,ハイ,0
弦,1241,86284,0.0001005458355654,0.9472446334575004,1753,1768,1888,"bowstring, chord, hypotenuse",8,1,bowstring,8,5F26,ゲン,つる
菅,1242,85975,0.000100185761123,0.9473448192186236,1773,1766,1765,sedge,9,0,sedge,11,83C5,"カン, ケン",すげ
礎,1243,85761,9.99363891790848e-05,0.9474447556078024,1244,1281,1347,"cornerstone, foundation stone",8,1,cornerstone,18,790E,ソ,いしずえ
崩,1244,85685,9.984782718030202e-05,0.9475446034349828,1076,1101,1122,"crumble, demolish, die, level",8,1,crumble,11,5D29,ホウ,"-くず.れ, くず.す, くず.れる"
簡,1245,85513,9.964739739358308e-05,0.9476442508323764,890,869,859,"brevity, simplicity",6,2,simplicity,18,7C21,"カン, ケン","えら.ぶ, ふだ"
覇,1246,85462,9.9587967631242e-05,0.9477438388000076,1468,1523,1655,"champion, hegemony, leadership, supremacy",8,1,hegemony,19,8987,"ハ, ハク",はたがしら
塾,1247,85453,9.9577480026123e-05,0.9478434162800335,1485,1488,1555,"cram school, private school",8,1,cram school,14,587E,ジュク,0
克,1248,85415,9.95331990267316e-05,0.9479429494790604,1529,1562,1623,"kindly, overcome, skillfully",8,1,overcome,7,514B,コク,か.つ
洲,1249,85411,9.952853786890092e-05,0.9480424780169292,0,0,0,"continent, country, island, sandbar",9,1,continent,9,6D32,"シュウ, ス",しま
峰,1250,85388,9.950173621137456e-05,0.9481419797531409,1550,1527,1588,"peak, summit",8,1,summit,10,5CF0,ホウ,"ね, みね"
彰,1251,85323,9.942599239662612e-05,0.9482414057455374,1640,1706,1850,"clear, patent",8,1,patent,14,5F70,ショウ,0
遅,1252,85144,9.921740558370353e-05,0.9483406231511212,902,884,862,"back, late, later, slow",8,2,slow,12,9045,チ,"おく.らす, おく.れる, おそ.い"
哉,1253,85123,9.919293450509249e-05,0.9484398160856262,0,0,0,"alas, exclamation mark, how, question mark, what",9,1,I wonder,9,54C9,サイ,"かな, や"
暮,1254,85065,9.912534771654772e-05,0.9485389414333428,925,880,847,"evening, livelihood, make a living, season's end, spend time, twilight",6,2,livelihood,14,66AE,ボ,"く.らす, く.れる"
械,1255,85013,9.906475266474898e-05,0.9486380061860076,1351,1360,1376,"contraption, fetter, instrument, machine",4,2,contraption,11,68B0,カイ,かせ
墳,1256,84845,9.88689840358607e-05,0.9487368751700432,1942,1989,2139,"mound, tomb",8,1,tomb,15,58B3,フン,0
墓,1257,84816,9.883519064158832e-05,0.9488357103606848,1385,1390,1409,"grave, tomb",5,1,grave,13,5893,ボ,はか
奉,1258,84770,9.87815873265356e-05,0.9489344919480116,1461,1444,1432,"dedicate, observance, offer, present",8,1,observance/dedicate,8,5949,"ブ, ホウ","たてまつ.る, ほう.ずる, まつ.る"
媛,1259,84473,9.843549635760812e-05,0.9490329274443692,1987,2042,2132,"beautiful woman, princess",8,1,beautiful woman,12,5A9B,エン,ひめ
剤,1260,84321,9.825837236004256e-05,0.9491311858167292,1208,1219,1280,"dose, drug, medicine",8,1,dose,10,5264,"ザイ, スイ, セイ","かる, けず.る"
滋,1261,84211,9.813019051969904e-05,0.9492293160072488,1737,1743,1808,"be luxuriant, more & more, nourishing, planting, turbidity",8,1,nourishing,12,6ECB,"シ, ジ",0
皮,1262,83640,9.74648102393705e-05,0.9493267808174882,1113,1097,1085,"hide, leather, pelt, skin, skin radical (no. 107)",3,2,pelt,5,76AE,ヒ,かわ
僚,1263,83627,9.74496614764208e-05,0.9494242304789646,1217,1282,1361,"colleague, companion, official",8,1,colleague,14,50DA,リョウ,0
概,1264,83448,9.72410746634982e-05,0.949521471553628,1050,1069,1136,"approximation, condition, generally, outline",8,1,outline,14,6982,ガイ,おおむ.ね
託,1265,82965,9.667823985544444e-05,0.9496181497934836,1273,1320,1393,"consign, entrusting with, hint, pretend, requesting",8,1,consign,10,8A17,タク,"かこ.つ, かこ.つける, かこつ.ける"
浪,1266,82934,9.664211588225673e-05,0.9497147919093658,1396,1365,1356,"billows, reckless, unrestrained, wandering, waves",8,1,wandering,10,6D6A,ロウ,0
僕,1267,82786,9.646965304252183e-05,0.9498112615624084,900,813,731,"I (male), manservant, me, servant",8,1,me,14,50D5,ボク,しもべ
亮,1268,82738,9.641371914855376e-05,0.949907675281557,0,0,0,"clear, help",9,1,translucent,9,4EAE,リョウ,あきらか
絡,1269,82362,9.597557031247052e-05,0.9500036508518694,906,890,900,"coil around, entwine, get caught in",8,2,entwine,12,7D61,ラク,"から.まる, から.む"
豆,1270,82286,9.588700831368772e-05,0.9500995378601832,1189,1143,1134,"beans, midget, pea",3,1,beans,7,8C46,"ズ, トウ","まめ, まめ-"
紫,1271,81596,9.508295858789664e-05,0.9501946208187708,1435,1407,1399,"purple, violet",8,1,purple,12,7D2B,シ,むらさき
到,1272,81514,9.498740485236783e-05,0.9502896082236232,1079,1050,1015,"arrival, attain, proceed, reach, result in",8,2,arrival,8,5230,トウ,いた.る
祥,1273,80951,9.433134688770064e-05,0.950383939570511,1567,1596,1683,"auspicious, blessedness, good fortune, good omen, happiness",8,1,auspicious,10,7965,ショウ,"きざ.し, さいわ.い, つまび.らか, よ.い"
灯,1274,80775,9.412625594315104e-05,0.9504780658264542,1336,1290,1271,"a light, counter for lights, lamp, light",4,2,lamp,6,706F,トウ,"あかり, とも.す, ともしび, ひ, ほ-"
柏,1275,80547,9.386056994680268e-05,0.950571926396401,0,0,0,"cypress, oak",9,0,oak,9,67CF,"ハク, ヒャク, ビャク",かしわ
妙,1276,80542,9.385474349951431e-05,0.9506657811399004,1053,1025,1001,"charming, delicate, excellent, exquisite, miracle, mystery, queer, strange",8,1,exquisite,7,5999,"ビョウ, ミョウ",たえ
逐,1277,80406,9.369626413327144e-05,0.9507594774040338,2021,2071,2157,"accomplish, attain, chase, commit, drive away, pursue",8,1,pursue,10,9010,チク,0
索,1278,80379,9.36648013179144e-05,0.9508531422053516,878,869,977,"cord, inquiring, rope, searching",8,1,cord,10,7D22,サク,0
幻,1279,80343,9.362285089743836e-05,0.9509467650562492,1449,1432,1459,"apparition, dream, illusion, phantasm, vision",8,1,phantasm,4,5E7B,ゲン,まぼろし
箱,1280,80174,9.342591697909242e-05,0.9510401909732282,1142,1105,1087,"bin, box, case, chest, railway car",3,2,box,15,7BB1,ソウ,はこ
姓,1281,80000,9.322315661345816e-05,0.9511334141298416,1567,1568,1584,surname,8,2,surname,8,59D3,"ショウ, セイ",0
看,1282,79989,9.32103384294238e-05,0.9512266244682712,1166,1162,1161,"see, watch over",6,2,watch over,9,770B,カン,み.る
亭,1283,79945,9.31590656932864e-05,0.9513197835339644,1471,1442,1487,"arbor, cottage, mansion, music hall, pavilion, restaurant, stage name, vaudeville",8,1,pavilion,9,4EAD,"チン, テイ",0
呂,1284,79922,9.313226403576004e-05,0.951412915798,1343,1264,1235,"backbone, spine",8,1,spine,7,5442,"リョ, ロ",せぼね
綾,1285,79679,9.284909869754664e-05,0.9515057648966976,1764,1727,1745,"design, figured cloth, twill",9,1,damask,14,7DBE,リン,あや
募,1286,79429,9.25577763331296e-05,0.9515983226730308,1082,1077,1153,"campaign, enlist, gather (contributions), grow violent, recruit",8,2,recruit,12,52DF,ボ,つの.る
如,1287,79392,9.251466062319588e-05,0.951690837333654,1344,1317,1272,"as if, best, better, equal, like, likeness, such as",8,1,likeness,6,5982,"ジョ, ニョ",ごと.し
玄,1288,79277,9.238065233556402e-05,0.9517832179859896,1218,1174,1144,"black, deep, mysterious, occultness, profound",8,1,mysterious,5,7384,ゲン,"くろ, くろ.い"
困,1289,79014,9.207418120819728e-05,0.9518752921671976,877,868,837,"annoyed, become distressed, quandary",6,2,quandary,7,56F0,コン,こま.る
桂,1290,78382,9.133771827095096e-05,0.9519666298854688,1740,1726,1755,"Japanese Judas-tree, cinnamon tree",9,1,Japanese Judas-tree,10,6842,ケイ,かつら
致,1291,77737,9.058610657075496e-05,0.9520572159920394,816,797,824,"cause, do, doth, engage, exert, forward, incur, send",8,1,doth,10,81F4,チ,いた.す
鎖,1292,77677,9.051618920329486e-05,0.9521477321812428,1427,1462,1504,"chain, connection, irons",8,1,chain,18,9396,サ,"くさり, とざ.す"
即,1293,77560,9.037985033674768e-05,0.9522381120315796,1087,1089,1112,"adapt, agree, as is, conform, instant, namely",8,1,instant,7,5373,ソク,"すなわ.ち, つ.く, つ.ける"
柴,1294,77161,8.991489984313805e-05,0.9523280269314226,1667,1631,1625,"brush, firewood",9,0,brushwood,10,67F4,"サイ, シ",しば
獄,1295,76784,8.947558571759714e-05,0.9524175025171402,1501,1492,1475,"jail, prison",8,1,prison,14,7344,ゴク,0
脇,1296,76732,8.941499066579839e-05,0.952506917507806,1444,1411,1429,"another place, armpit, flank, supporting role, the other way",8,0,armpit,10,8107,キョウ,"わき, わけ"
患,1297,76644,8.931244519352358e-05,0.9525962299529996,1087,1108,1142,"afflicted, be ill, disease, suffer from",8,1,afflicted,11,60A3,カン,わずら.う
蓮,1298,76639,8.930661874623524e-05,0.9526855365717458,1748,1725,1702,lotus,9,1,lotus,13,84EE,レン,"はす, はちす"
威,1299,76604,8.926583361521685e-05,0.952774802405361,1211,1229,1239,"dignity, intimidate, majesty, menace, threaten",8,1,intimidate,9,5A01,イ,"おど.かす, おど.し, おど.す"
却,1300,76571,8.92273790631138e-05,0.9528640297844242,1223,1248,1287,"instead, on the contrary, rather, retreat, step back, withdraw",8,1,instead,7,5374,キャク,"かえ.って, しりぞ.く, しりぞ.ける"
拳,1301,76416,8.904675919717522e-05,0.9529530765436214,1685,1689,1758,fist,8,1,fist,10,62F3,"ケン, ゲン",こぶし
撤,1302,76301,8.891275090954339e-05,0.9530419892945308,1418,1498,1629,"disarm, dismantle, exclude, reject, remove, withdraw",8,1,remove,15,64A4,テツ,0
迫,1303,76199,8.879389138486122e-05,0.9531307831859156,1028,1039,1047,"force, imminent, spur on, urge",8,1,urge,8,8FEB,ハク,せま.る
坊,1304,75927,8.847693265237547e-05,0.953219260118568,1299,1261,1277,"boy, priest, priest's residence",8,2,boy,7,574A,"ボウ, ボッ",0
晶,1305,75838,8.837322189064299e-05,0.9533076333404586,1533,1526,1577,"clear, crystal, sparkle",8,1,sparkle,12,6676,ショウ,0
恒,1306,75796,8.832427973342092e-05,0.953395957620192,1596,1623,1685,"always, constancy",8,1,constancy,9,6052,コウ,"つね, つねに"
貢,1307,75766,8.828932104969088e-05,0.9534842469412416,1393,1448,1485,"finance, support, tribute",8,1,tribute,10,8CA2,"ク, コウ",みつ.ぐ
衝,1308,75689,8.819959376145042e-05,0.9535724465350032,1171,1177,1190,"brunt, collide, highway, opposition (astronomy), pierce, prick, stab, thrust",8,1,collide,15,885D,ショウ,つ.く
桑,1309,75670,8.817745326175473e-05,0.9536606239882648,1758,1768,1834,mulberry,8,1,mulberry,10,6851,ソウ,くわ
猫,1310,75460,8.79327424756444e-05,0.9537485567307404,1261,1196,1176,cat,8,2,cat,11,732B,ビョウ,ねこ
硬,1311,75423,8.788962676571067e-05,0.9538364463575064,1328,1375,1453,"hard, stiff",8,2,stiff,12,786C,コウ,かた.い
銅,1312,75270,8.771133747868744e-05,0.953924157694985,1576,1630,1693,copper,5,2,copper,14,9285,ドウ,あかがね
妖,1313,74642,8.697953569927179e-05,0.9540111372306842,1749,1717,1776,"attractive, bewitching, calamity",8,0,bewitched,7,5996,ヨウ,"あや.しい, なま.めく, わざわ.い"
窓,1314,74316,8.659965133607195e-05,0.9540977368820204,1074,1041,1019,"pane, window",6,2,window,11,7A93,"ス, ソウ","けむだし, てんまど, まど"
桐,1315,74309,8.659149430986828e-05,0.9541843283763302,1789,1764,1779,paulownia,9,1,paulownia,10,6850,"トウ, ドウ",きり
